Height,DateTime (UTC),Txn,Uncles,Fee Recipient,Fee Recipient Nametag,Gas Limit,Difficulty,Reward,ReorgDepth
19534565,2024-03-28 19:17:59,181,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.04086 ETH,1
19534496,2024-03-28 19:03:35,205,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.23514 ETH,1
19534475,2024-03-28 18:59:11,245,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.27247 ETH,1
19534438,2024-03-28 18:51:23,176,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.01724 ETH,1
19534426,2024-03-28 18:48:47,132,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03981 ETH,1
19534420,2024-03-28 18:47:23,186,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05033 ETH,1
19534376,2024-03-28 18:38:11,160,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02834 ETH,1
19534330,2024-03-28 18:28:35,186,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05133 ETH,1
19534310,2024-03-28 18:24:23,170,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.14551 ETH,1
19534275,2024-03-28 18:17:11,186,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05478 ETH,1
19534260,2024-03-28 18:13:47,302,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.20898 ETH,1
19534222,2024-03-28 18:05:47,159,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,029,295",0.000 TH,0.48187 ETH,1
19534170,2024-03-28 17:55:11,189,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02565 ETH,1
19534157,2024-03-28 17:51:59,200,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03818 ETH,1
19534070,2024-03-28 17:33:59,170,0,0x39ed68f2087dca23f76792eca8f39508e74d82e5,,"30,000,000",0.000 TH,0.02784 ETH,1
19534064,2024-03-28 17:32:35,238,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.0242 ETH,1
19534029,2024-03-28 17:25:11,205,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04786 ETH,1
19533995,2024-03-28 17:17:59,261,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.08069 ETH,1
19533959,2024-03-28 17:10:23,136,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03748 ETH,1
19533925,2024-03-28 17:02:47,154,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.04437 ETH,1
19533915,2024-03-28 17:00:35,352,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.72569 ETH,1
19533857,2024-03-28 16:48:47,205,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04007 ETH,1
19533842,2024-03-28 16:45:23,237,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03976 ETH,1
19533839,2024-03-28 16:44:35,151,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04335 ETH,1
19533819,2024-03-28 16:40:23,148,0,0xebec795c9c8bbd61ffc14a6662944748f299cacf,Fee Recipient: 0xeBe...Acf,"30,000,000",0.000 TH,0.02448 ETH,1
19533813,2024-03-28 16:38:59,123,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04853 ETH,1
19533809,2024-03-28 16:37:59,110,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.09549 ETH,1
19533774,2024-03-28 16:30:23,129,0,0xedcb63f859905be353d85d53041e9697dbea5f81,,"30,000,000",0.000 TH,0.01378 ETH,1
19533744,2024-03-28 16:23:59,102,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01651 ETH,1
19533726,2024-03-28 16:20:11,182,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.06333 ETH,1
19533700,2024-03-28 16:14:47,332,0,0xaca98383f1262afba2b9702d763f6b3fa7288887,Fee Recipient: 0xaCA..887,"30,000,000",0.000 TH,0.08807 ETH,1
19533670,2024-03-28 16:08:11,199,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.06126 ETH,1
19533622,2024-03-28 15:58:11,200,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03684 ETH,1
19533580,2024-03-28 15:49:11,266,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.08873 ETH,1
19533560,2024-03-28 15:44:59,169,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.08993 ETH,1
19533500,2024-03-28 15:32:35,184,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03074 ETH,1
19533471,2024-03-28 15:26:35,180,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02788 ETH,1
19533408,2024-03-28 15:13:35,155,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04172 ETH,1
19533385,2024-03-28 15:08:35,155,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.14266 ETH,1
19533319,2024-03-28 14:54:59,338,0,0x22eec85ba6a5cd97ead4728ea1c69e1d9c6fa778,,"30,000,000",0.000 TH,0.05584 ETH,1
19533276,2024-03-28 14:46:11,185,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.23649 ETH,1
19533270,2024-03-28 14:44:47,154,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.30921 ETH,1
19533189,2024-03-28 14:27:59,155,0,0x2b78035514401ed1592eb691b8673a93edf97470,Fee Recipient: 0x2B7...470,"30,000,000",0.000 TH,0.0505 ETH,1
19533094,2024-03-28 14:07:35,100,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05774 ETH,1
19533079,2024-03-28 14:04:11,297,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.07222 ETH,1
19533058,2024-03-28 13:59:35,157,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.07904 ETH,1
19533051,2024-03-28 13:57:59,186,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.12667 ETH,1
19533003,2024-03-28 13:47:59,249,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.02315 ETH,1
19532899,2024-03-28 13:26:59,125,0,0xbe1b7039cd33d3da835bc82ccfe39be05e5684ea,,"30,000,000",0.000 TH,0.01089 ETH,1
19532736,2024-03-28 12:53:59,166,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04261 ETH,1
19532585,2024-03-28 12:23:11,180,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01654 ETH,1
19532475,2024-03-28 12:00:59,144,0,0xebec795c9c8bbd61ffc14a6662944748f299cacf,Fee Recipient: 0xeBe...Acf,"30,000,000",0.000 TH,0.01721 ETH,1
19532163,2024-03-28 10:57:59,206,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03867 ETH,1
19532080,2024-03-28 10:41:11,171,0,0xf15689636571dba322b48e9ec9ba6cfb3df818e1,,"30,000,000",0.000 TH,0.02965 ETH,1
19532003,2024-03-28 10:25:35,78,0,0xfdbd0bab517260cc4a743ad4b80ac05a1fde9bd0,,"30,000,000",0.000 TH,0.0189 ETH,1
19531975,2024-03-28 10:19:35,286,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04315 ETH,1
19531314,2024-03-28 08:06:59,271,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04962 ETH,1
19530451,2024-03-28 05:13:11,189,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01678 ETH,1
19530148,2024-03-28 04:11:47,114,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.2724 ETH,1
19530125,2024-03-28 04:06:59,152,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.01258 ETH,1
19530090,2024-03-28 03:59:35,99,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01943 ETH,1
19530079,2024-03-28 03:56:59,240,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.07344 ETH,1
19529736,2024-03-28 02:47:35,156,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.04407 ETH,1
19529300,2024-03-28 01:19:23,133,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.01877 ETH,1
19529295,2024-03-28 01:18:11,120,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04733 ETH,1
19529287,2024-03-28 01:16:23,156,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.09777 ETH,1
19529277,2024-03-28 01:14:11,369,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.06727 ETH,1
19529211,2024-03-28 01:00:35,314,0,0x2e95a71630f18856a4b9ce8b3b1567c38525281f,Fee Recipient: 0x2e9...81F,"30,000,000",0.000 TH,0.01698 ETH,1
19529208,2024-03-28 00:59:47,274,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.08231 ETH,1
19529202,2024-03-28 00:58:23,158,0,0x4675c7e5baafbffbca748158becba61ef3b0a263,MEV Builder: 0x467...263,"30,000,000",0.000 TH,0.02632 ETH,1
19529183,2024-03-28 00:54:11,251,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.06636 ETH,1
19529126,2024-03-28 00:42:23,162,0,0x39ed68f2087dca23f76792eca8f39508e74d82e5,,"30,000,000",0.000 TH,0.03505 ETH,1
19529074,2024-03-28 00:31:47,292,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.04068 ETH,1
19529051,2024-03-28 00:26:59,163,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04946 ETH,1
19529011,2024-03-28 00:18:35,156,0,0x88c6c46ebf353a52bdbab708c23d0c81daa8134a,MEV Builder: 0x88c...34A,"30,000,000",0.000 TH,0.02572 ETH,1
19529002,2024-03-28 00:16:35,154,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02189 ETH,1
19528992,2024-03-28 00:14:23,196,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03913 ETH,1
19528979,2024-03-28 00:11:35,178,0,0xec5406d36575bacc57f0ecb704dec88d0ddda504,,"30,000,000",0.000 TH,0.05255 ETH,1
19528963,2024-03-28 00:08:11,162,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01574 ETH,1
19528860,2024-03-27 23:46:59,169,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.06258 ETH,1
19528779,2024-03-27 23:30:23,154,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02505 ETH,1
19528736,2024-03-27 23:21:23,85,0,0x88c6c46ebf353a52bdbab708c23d0c81daa8134a,MEV Builder: 0x88c...34A,"30,000,000",0.000 TH,0.02961 ETH,1
19528667,2024-03-27 23:06:35,127,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.01939 ETH,1
19528659,2024-03-27 23:04:35,143,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.28627 ETH,1
19528643,2024-03-27 23:01:11,305,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.21155 ETH,1
19528640,2024-03-27 23:00:23,346,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.69023 ETH,1
19528637,2024-03-27 22:59:35,159,0,0x51a1449b3b6d635eddec781cd47a99221712de97,Fee Recipient: 0x51...e97,"30,000,000",0.000 TH,0.04888 ETH,1
19528622,2024-03-27 22:55:59,132,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.20028 ETH,1
19528615,2024-03-27 22:54:23,176,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05837 ETH,1
19528608,2024-03-27 22:52:35,165,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05896 ETH,1
19528602,2024-03-27 22:51:11,250,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.07535 ETH,1
19528569,2024-03-27 22:44:11,203,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05408 ETH,1
19528546,2024-03-27 22:39:23,396,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.13478 ETH,1
19528453,2024-03-27 22:20:35,397,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.09707 ETH,1
19528354,2024-03-27 22:00:11,340,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.0681 ETH,1
19528281,2024-03-27 21:44:47,308,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.2562 ETH,1
19528256,2024-03-27 21:39:11,175,0,0xca9142d0b9804ef5e239d3bc1c7aa0d1c74e7350,,"30,000,000",0.000 TH,0.02632 ETH,1
19528072,2024-03-27 20:59:35,67,0,0x5e33db0b37622f7e6b2f0654aa7b985d854ea9cb,,"30,000,000",0.000 TH,0.01377 ETH,1
19528068,2024-03-27 20:58:35,129,0,0x26a313f5c9c92b9e8353b0020e16680f125cd5ea,,"30,000,000",0.000 TH,0.05966 ETH,1
19527942,2024-03-27 20:31:35,320,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.14011 ETH,1
19527871,2024-03-27 20:16:23,368,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.14581 ETH,1
19527567,2024-03-27 19:10:23,126,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05945 ETH,1
19527428,2024-03-27 18:37:47,162,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03452 ETH,1
19527389,2024-03-27 18:28:47,216,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.12217 ETH,1
19527245,2024-03-27 17:57:59,206,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.10218 ETH,1
19527038,2024-03-27 17:15:35,163,0,0xebec795c9c8bbd61ffc14a6662944748f299cacf,Fee Recipient: 0xeBe...Acf,"30,000,000",0.000 TH,0.04725 ETH,1
19527007,2024-03-27 17:08:47,288,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04775 ETH,1
19526842,2024-03-27 16:33:11,228,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.03348 ETH,1
19526596,2024-03-27 15:41:59,89,0,0x1de458031bfbe5689ded5a8b9ed57e1e79eab2a4,Stader Labs:  Permissionless Socializing Pool,"30,000,000",0.000 TH,0.0215 ETH,1
19526568,2024-03-27 15:36:11,229,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04084 ETH,1
19526516,2024-03-27 15:25:11,228,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.06007 ETH,1
19525895,2024-03-27 13:17:23,121,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.1028 ETH,1
19525659,2024-03-27 12:29:23,142,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02597 ETH,1
19525419,2024-03-27 11:39:35,411,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.09809 ETH,1
19524867,2024-03-27 09:46:47,165,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.02706 ETH,1
19524401,2024-03-27 08:12:11,168,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.0178 ETH,1
19524225,2024-03-27 07:35:23,237,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.0313 ETH,1
19523950,2024-03-27 06:38:35,68,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.04998 ETH,1
19523823,2024-03-27 06:12:23,215,0,0x4c66c2055f6a7a01e102bde8d8d71d1d36667e21,,"30,000,000",0.000 TH,0.27854 ETH,1
19523667,2024-03-27 05:39:59,283,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.0683 ETH,1
19523569,2024-03-27 05:19:59,129,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.0519 ETH,1
19523407,2024-03-27 04:47:11,202,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.06444 ETH,1
19522587,2024-03-27 01:58:47,315,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04431 ETH,1
19522210,2024-03-27 00:42:11,191,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.01935 ETH,1
19522181,2024-03-27 00:35:59,157,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02352 ETH,1
19522126,2024-03-27 00:24:47,201,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.14757 ETH,1
19521874,2024-03-26 23:33:47,132,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.06661 ETH,1
19521788,2024-03-26 23:15:59,339,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.10125 ETH,1
19521608,2024-03-26 22:38:11,177,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04489 ETH,1
19520674,2024-03-26 19:27:35,142,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.13604 ETH,1
19520525,2024-03-26 18:57:23,163,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.0347 ETH,1
19519983,2024-03-26 17:07:59,121,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.07936 ETH,1
19519920,2024-03-26 16:55:11,209,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.06962 ETH,1
19519735,2024-03-26 16:16:47,0,0,0xebec795c9c8bbd61ffc14a6662944748f299cacf,Fee Recipient: 0xeBe...Acf,"30,000,000",0.000 TH,0 ETH,1
19519613,2024-03-26 15:52:11,188,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04934 ETH,1
19519527,2024-03-26 15:33:59,239,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.07274 ETH,1
19519235,2024-03-26 14:33:59,167,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.16696 ETH,1
19519143,2024-03-26 14:14:59,147,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03861 ETH,1
19518643,2024-03-26 12:33:59,251,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.41112 ETH,1
19518404,2024-03-26 11:45:35,208,0,0xb279d48442aafcf8f2af6d9e7d5d9c23f63b4e16,MEV Builder: 0xB27...e16,"30,000,000",0.000 TH,0.02792 ETH,1
19518174,2024-03-26 10:59:23,322,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.00293 ETH,1
19518097,2024-03-26 10:43:35,182,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.0937 ETH,1
19517816,2024-03-26 09:46:35,199,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.044 ETH,1
19517106,2024-03-26 07:23:35,55,0,0xa4e19aac136f76214b01e9ae4076fb05367726be,Fee Recipient: 0xA4...6BE,"30,000,000",0.000 TH,0.00569 ETH,1
19515813,2024-03-26 03:02:11,183,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.09305 ETH,1
19514447,2024-03-25 22:27:59,102,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.0055 ETH,1
19514300,2024-03-25 21:57:59,194,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02578 ETH,1
19514290,2024-03-25 21:55:47,314,0,0x5e33db0b37622f7e6b2f0654aa7b985d854ea9cb,,"30,000,000",0.000 TH,0.01189 ETH,1
19514157,2024-03-25 21:28:59,354,0,0x217c20ae01bbee7dc2f16ef3b11fd67f8528992e,,"30,000,000",0.000 TH,0.03581 ETH,1
19513940,2024-03-25 20:45:11,230,0,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05,MEV Builder: 0x7e2...D05,"30,000,000",0.000 TH,0.04143 ETH,1
19513260,2024-03-25 18:28:11,272,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.07707 ETH,1
19513177,2024-03-25 18:10:59,134,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03675 ETH,1
19512435,2024-03-25 15:39:47,159,0,0x9de34671d7f95b537c33da687fe114bd91582ef9,,"30,000,000",0.000 TH,0.01207 ETH,1
19512400,2024-03-25 15:32:35,48,0,0xc025c03e10f656d3ee76685d53d236824d8ef3da,,"30,000,000",0.000 TH,0.01344 ETH,1
19512238,2024-03-25 14:59:35,148,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03938 ETH,1
19512140,2024-03-25 14:39:35,84,0,0xa4e19aac136f76214b01e9ae4076fb05367726be,Fee Recipient: 0xA4...6BE,"30,000,000",0.000 TH,0.01328 ETH,1
19512020,2024-03-25 14:14:23,179,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.07185 ETH,1
19511889,2024-03-25 13:47:47,352,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.03386 ETH,1
19511457,2024-03-25 12:20:47,226,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.13328 ETH,1
19511294,2024-03-25 11:47:47,175,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03691 ETH,1
19511254,2024-03-25 11:39:35,307,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.0311 ETH,1
19511004,2024-03-25 10:48:59,178,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.10592 ETH,1
19510866,2024-03-25 10:20:35,93,0,0x88c6c46ebf353a52bdbab708c23d0c81daa8134a,MEV Builder: 0x88c...34A,"30,000,000",0.000 TH,0.03486 ETH,1
19510790,2024-03-25 10:05:11,232,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.0972 ETH,1
19510601,2024-03-25 09:26:47,147,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.07396 ETH,1
19510547,2024-03-25 09:15:23,238,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03468 ETH,1
